poll_id,question_id,race_id,year,race,location,type_simple,type_detail,pollster,pollster_rating_id,methodology,partisan,polldate,samplesize,cand1_name,cand1_id,cand1_party,cand1_pct,cand2_name,cand2_id,cand2_party,cand2_pct,cand3_pct,margin_poll,electiondate,cand1_actual,cand2_actual,margin_actual,bias,rightcall,comment
52287,82510,5252,2012,2012_House-G_TN-4,TN-4,House-G,House-G,Public Opinion Strategies,260,Live Phone,R,10/23/12,400,Eric Stewart,7503,DEM,36,Scott DesJarlais,7470,REP,49,,-13,11/6/12,44.24,55.76,-11.51,-1.49,1,for Scott DesJarlais
30407,36477,37,2012,2012_Pres-G_US,US,Pres-G,Pres-G,Georgetown University (Battleground),114,Live Phone,,10/24/12,1000,Barack Obama,16,DEM,49,Mitt Romney,9,REP,48,,1,11/6/12,51.02,47.18,3.85,-2.85,1,for George Washington University | Politico
30339,36379,37,2012,2012_Pres-G_US,US,Pres-G,Pres-G,Ipsos,154,Online,,10/24/12,1423.5,Barack Obama,16,DEM,46.5,Mitt Romney,9,REP,44,,2.5,11/6/12,51.02,47.18,3.85,-1.35,1,average of multiple versions or turnout models listed in poll
30434,36522,37,2012,2012_Pres-G_US,US,Pres-G,Pres-G,NPR,222,Live Phone,,10/24/12,1000,Barack Obama,16,DEM,47,Mitt Romney,9,REP,48,,-1,11/6/12,51.02,47.18,3.85,-4.85,0,for NPR
30638,36856,657,2012,2012_Pres-G_CA,CA,Pres-G,Pres-G,Field Research Corp. (Field Poll),94,Live Phone,,10/24/12,1566,Barack Obama,16,DEM,54,Mitt Romney,9,REP,39,,15,11/6/12,60.24,37.12,23.12,-8.12,1,
30305,36333,658,2012,2012_Pres-G_CO,CO,Pres-G,Pres-G,Grove Insight,129,Live Phone,D,10/24/12,500,Barack Obama,16,DEM,46,Mitt Romney,9,REP,43,,3,11/6/12,51.49,46.13,5.37,-2.37,1,for unspecified Democratic sponsor
30313,36342,658,2012,2012_Pres-G_CO,CO,Pres-G,Pres-G,Keating Research,161,Live Phone,,10/24/12,502,Barack Obama,16,DEM,48,Mitt Romney,9,REP,45,,3,11/6/12,51.49,46.13,5.37,-2.37,1,
30316,36347,658,2012,2012_Pres-G_CO,CO,Pres-G,Pres-G,Marist College,183,Live Phone,,10/24/12,1128,Barack Obama,16,DEM,48,Mitt Romney,9,REP,48,,0,11/6/12,51.49,46.13,5.37,-5.37,0.5,for NBC News
30307,36336,658,2012,2012_Pres-G_CO,CO,Pres-G,Pres-G,Public Policy Polling,263,IVR,,10/24/12,904,Barack Obama,16,DEM,50,Mitt Romney,9,REP,46.5,2,3.5,11/6/12,51.49,46.13,5.37,-1.87,1,average of multiple versions or turnout models listed in poll
30343,36382,658,2012,2012_Pres-G_CO,CO,Pres-G,Pres-G,Purple Strategies,265,IVR/Online,,10/24/12,600,Barack Obama,16,DEM,47,Mitt Romney,9,REP,46,,1,11/6/12,51.49,46.13,5.37,-4.37,1,
30292,36316,662,2012,2012_Pres-G_FL,FL,Pres-G,Pres-G,Gravis Marketing,124,IVR,,10/24/12,1182,Barack Obama,16,DEM,49,Mitt Romney,9,REP,50,,-1,11/6/12,50.01,49.13,0.88,-1.88,0,
30304,36331,662,2012,2012_Pres-G_FL,FL,Pres-G,Pres-G,Grove Insight,129,Live Phone,D,10/24/12,600,Barack Obama,16,DEM,47,Mitt Romney,9,REP,45,,2,11/6/12,50.01,49.13,0.88,1.12,1,for unspecified Democratic sponsor
30321,36355,665,2012,2012_Pres-G_IA,IA,Pres-G,Pres-G,Gravis Marketing,124,IVR,,10/24/12,517,Barack Obama,16,DEM,50,Mitt Romney,9,REP,46,,4,11/6/12,51.99,46.18,5.81,-1.81,1,
30303,36332,665,2012,2012_Pres-G_IA,IA,Pres-G,Pres-G,Public Policy Polling,263,IVR,D,10/24/12,690,Barack Obama,16,DEM,49,Mitt Romney,9,REP,47,,2,11/6/12,51.99,46.18,5.81,-3.81,1,for unspecified Democratic sponsor
30384,36562,676,2012,2012_Pres-G_MN,MN,Pres-G,Pres-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/24/12,800,Barack Obama,16,DEM,47,Mitt Romney,9,REP,44,,3,11/6/12,52.65,44.96,7.69,-4.69,1,for Minneapolis Star Tribune
30360,36427,677,2012,2012_Pres-G_MO,MO,Pres-G,Pres-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/24/12,625,Barack Obama,16,DEM,41,Mitt Romney,9,REP,54,,-13,11/6/12,44.38,53.76,-9.38,-3.62,1,for St Louis Post-Dispatch | WDAF-TV | Kansas City Star
30415,36516,680,2012,2012_Pres-G_NC,NC,Pres-G,Pres-G,Elon University,86,Live Phone,,10/24/12,1238,Barack Obama,16,DEM,45.4,Mitt Romney,9,REP,45.3,,0.1,11/6/12,48.35,50.39,-2.04,2.14,0,
30322,36356,680,2012,2012_Pres-G_NC,NC,Pres-G,Pres-G,Gravis Marketing,124,IVR,,10/24/12,1723,Barack Obama,16,DEM,45,Mitt Romney,9,REP,53,,-8,11/6/12,48.35,50.39,-2.04,-5.96,1,
30349,36388,680,2012,2012_Pres-G_NC,NC,Pres-G,Pres-G,Grove Insight,129,Live Phone,D,10/24/12,500,Barack Obama,16,DEM,47,Mitt Romney,9,REP,44,,3,11/6/12,48.35,50.39,-2.04,5.04,0,for unspecified Democratic sponsor
30293,36317,680,2012,2012_Pres-G_NC,NC,Pres-G,Pres-G,Public Policy Polling,263,IVR,D,10/24/12,880,Barack Obama,16,DEM,48,Mitt Romney,9,REP,48,,0,11/6/12,48.35,50.39,-2.04,2.04,0.5,for unspecified Democratic sponsor
51308,36452,682,2012,2012_Pres-G_NE,NE,Pres-G,Pres-G,Wiese Research Associates,382,Live Phone,,10/24/12,800,Barack Obama,16,DEM,38,Mitt Romney,9,REP,52,,-14,11/6/12,38.03,59.8,-21.78,7.78,1,for Omaha World-Herald; among registered voters
30335,36373,683,2012,2012_Pres-G_NH,NH,Pres-G,Pres-G,New England College,228,IVR,,10/24/12,571,Barack Obama,16,DEM,49,Mitt Romney,9,REP,46,,3,11/6/12,51.98,46.4,5.58,-2.58,1,
30357,36574,684,2012,2012_Pres-G_NJ,NJ,Pres-G,Pres-G,Global Strategy Group/National Research (Philadelphia Inquirer),119,Live Phone,,10/24/12,601,Barack Obama,16,DEM,51,Mitt Romney,9,REP,41,,10,11/6/12,58.34,40.62,17.72,-7.72,1,
30355,36394,685,2012,2012_Pres-G_NM,NM,Pres-G,Pres-G,Public Policy Polling,263,IVR,,10/24/12,727,Barack Obama,16,DEM,53,Mitt Romney,9,REP,44,,9,11/6/12,52.99,42.84,10.15,-1.15,1,for Environmental Defense
30386,36530,685,2012,2012_Pres-G_NM,NM,Pres-G,Pres-G,Research & Polling Inc.,280,Live Phone,,10/24/12,650,Barack Obama,16,DEM,50,Mitt Romney,9,REP,41,5,9,11/6/12,52.99,42.84,10.15,-1.15,1,for Albuquerque Journal
30409,36484,686,2012,2012_Pres-G_NV,NV,Pres-G,Pres-G,CallFire,42,IVR,,10/24/12,909,Barack Obama,16,DEM,50,Mitt Romney,9,REP,46,,4,11/6/12,52.36,45.68,6.68,-2.68,1,for Faith Horizon
30323,36357,686,2012,2012_Pres-G_NV,NV,Pres-G,Pres-G,Gravis Marketing,124,IVR,,10/24/12,955,Barack Obama,16,DEM,50,Mitt Romney,9,REP,49,,1,11/6/12,52.36,45.68,6.68,-5.68,1,
30314,36343,686,2012,2012_Pres-G_NV,NV,Pres-G,Pres-G,Marist College,183,Live Phone,,10/24/12,1042,Barack Obama,16,DEM,50,Mitt Romney,9,REP,47,,3,11/6/12,52.36,45.68,6.68,-3.68,1,for NBC News
63676,117192,686,2012,2012_Pres-G_NV,NV,Pres-G,Pres-G,TCJ Research,327,IVR,,10/24/12,1000,Barack Obama,16,DEM,48.6,Mitt Romney,9,REP,47.6,,1,11/6/12,52.36,45.68,6.68,-5.68,1,
30372,36418,687,2012,2012_Pres-G_NY,NY,Pres-G,Pres-G,SurveyUSA,325,IVR/Online,,10/24/12,554,Barack Obama,16,DEM,62,Mitt Romney,9,REP,33,,29,11/6/12,63.4,35.24,28.16,0.84,1,
30333,36371,688,2012,2012_Pres-G_OH,OH,Pres-G,Pres-G,American Research Group,9,Live Phone,,10/24/12,600,Barack Obama,16,DEM,49,Mitt Romney,9,REP,47,,2,11/6/12,50.67,47.69,2.98,-0.98,1,
30351,36392,688,2012,2012_Pres-G_OH,OH,Pres-G,Pres-G,CNN/Opinion Research Corp.,37,Live Phone,,10/24/12,741,Barack Obama,16,DEM,49,Mitt Romney,9,REP,45,4,4,11/6/12,50.67,47.69,2.98,1.02,1,for CNN; average of multiple versions or turnout models listed in poll
30450,36549,688,2012,2012_Pres-G_OH,OH,Pres-G,Pres-G,Mellman Group,205,Live Phone,D,10/24/12,600,Barack Obama,16,DEM,49,Mitt Romney,9,REP,44,,5,11/6/12,50.67,47.69,2.98,2.02,1,for unspecified Democratic sponsor
30341,36380,688,2012,2012_Pres-G_OH,OH,Pres-G,Pres-G,Purple Strategies,265,IVR/Online,,10/24/12,600,Barack Obama,16,DEM,46,Mitt Romney,9,REP,44,,2,11/6/12,50.67,47.69,2.98,-0.98,1,
30356,36396,691,2012,2012_Pres-G_PA,PA,Pres-G,Pres-G,Global Strategy Group/National Research (Philadelphia Inquirer),119,Live Phone,,10/24/12,600,Barack Obama,16,DEM,49,Mitt Romney,9,REP,43,,6,11/6/12,51.97,46.59,5.39,0.61,1,
30294,36365,691,2012,2012_Pres-G_PA,PA,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,IVR,,10/24/12,500,Barack Obama,16,DEM,51,Mitt Romney,9,REP,46,,5,11/6/12,51.97,46.59,5.39,-0.39,1,
63690,117216,691,2012,2012_Pres-G_PA,PA,Pres-G,Pres-G,TCJ Research,327,IVR,,10/24/12,1000,Barack Obama,16,DEM,48.5,Mitt Romney,9,REP,47.6,,0.89999998,11/6/12,51.97,46.59,5.39,-4.49,1,
30374,36442,698,2012,2012_Pres-G_VA,VA,Pres-G,Pres-G,ABC News/The Washington Post,3,Live Phone,,10/24/12,1228,Barack Obama,16,DEM,51,Mitt Romney,9,REP,47,,4,11/6/12,51.16,47.28,3.87,0.13,1,
30311,36340,698,2012,2012_Pres-G_VA,VA,Pres-G,Pres-G,Fox News/Beacon Research/Shaw & Co. Research,103,Live Phone,,10/24/12,1126,Barack Obama,16,DEM,44,Mitt Romney,9,REP,46,,-2,11/6/12,51.16,47.28,3.87,-5.87,0,
30320,36354,698,2012,2012_Pres-G_VA,VA,Pres-G,Pres-G,Public Policy Polling,263,IVR,D,10/24/12,722,Barack Obama,16,DEM,51,Mitt Romney,9,REP,46,,5,11/6/12,51.16,47.28,3.87,1.13,1,for unspecified Democratic sponsor
30342,36381,698,2012,2012_Pres-G_VA,VA,Pres-G,Pres-G,Purple Strategies,265,IVR/Online,,10/24/12,600,Barack Obama,16,DEM,47,Mitt Romney,9,REP,47,,0,11/6/12,51.16,47.28,3.87,-3.87,0.5,
30291,36362,698,2012,2012_Pres-G_VA,VA,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,IVR,,10/24/12,750,Barack Obama,16,DEM,48,Mitt Romney,9,REP,50,,-2,11/6/12,51.16,47.28,3.87,-5.87,0,
63711,117244,698,2012,2012_Pres-G_VA,VA,Pres-G,Pres-G,TCJ Research,327,IVR,,10/24/12,1000,Barack Obama,16,DEM,47.1,Mitt Romney,9,REP,50.4,,-3.3,11/6/12,51.16,47.28,3.87,-7.17,0,
30346,36385,698,2012,2012_Pres-G_VA,VA,Pres-G,Pres-G,Zogby Interactive/JZ Analytics,395,Online,,10/24/12,834,Barack Obama,16,DEM,48,Mitt Romney,9,REP,48,,0,11/6/12,51.16,47.28,3.87,-3.87,0.5,for Newsmax
30302,36329,701,2012,2012_Pres-G_WI,WI,Pres-G,Pres-G,Public Policy Polling,263,IVR,D,10/24/12,827,Barack Obama,16,DEM,51,Mitt Romney,9,REP,45,,6,11/6/12,52.78,45.94,6.84,-0.84,1,for unspecified Democratic sponsor
30360,86949,1261,2012,2012_Gov-G_MO,MO,Gov-G,Gov-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/24/12,625,Jay Nixon,12545,DEM,48,David Spence,12550,REP,42,1,6,11/6/12,54.77,42.53,12.24,-6.24,1,for St Louis Post-Dispatch | WDAF-TV | Kansas City Star
30335,86951,1262,2012,2012_Gov-G_NH,NH,Gov-G,Gov-G,New England College,228,IVR,,10/24/12,571,Margaret Wood Hassan,12539,DEM,45,Ovide Lamontagne,12540,REP,45,1,0,11/6/12,54.61,42.52,12.09,-12.09,0.5,
30415,87073,1263,2012,2012_Gov-G_NC,NC,Gov-G,Gov-G,Elon University,86,Live Phone,,10/24/12,1238,Walter H. Dalton,12553,DEM,38,Pat McCrory,12542,REP,52,,-14,11/6/12,43.23,54.62,-11.39,-2.61,1,
30293,87074,1263,2012,2012_Gov-G_NC,NC,Gov-G,Gov-G,Public Policy Polling,263,IVR,D,10/24/12,880,Walter H. Dalton,12553,DEM,37,Pat McCrory,12542,REP,50,5,-13,11/6/12,43.23,54.62,-11.39,-1.61,1,for unspecified Democratic sponsor
30638,36857,1474,2012,2012_Sen-G_CA,CA,Sen-G,Sen-G,Field Research Corp. (Field Poll),94,Live Phone,,10/24/12,1566,Dianne Feinstein,1989,DEM,54,Elizabeth Emken,1990,REP,33,,21,11/6/12,62.52,37.48,25.05,-4.05,1,
30384,36563,1484,2012,2012_Sen-G_MN,MN,Sen-G,Sen-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/24/12,800,Amy Klobuchar,8112,DEM,65,Kurt Patrick Bills,2095,REP,22,,43,11/6/12,65.23,30.53,34.7,8.3,1,for Minneapolis Star Tribune
30360,36426,1486,2012,2012_Sen-G_MO,MO,Sen-G,Sen-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/24/12,625,Claire McCaskill,2103,DEM,45,Todd Akin,2104,REP,43,4,2,11/6/12,54.81,39.11,15.7,-13.7,1,for St Louis Post-Dispatch | WDAF-TV | Kansas City Star
73231,137246,1488,2012,2012_Sen-G_NE,NE,Sen-G,Sen-G,Public Opinion Strategies,260,Live Phone,R,10/24/12,600,Bob Kerrey,2122,DEM,39,Deb Fischer,2120,REP,55,,-16,11/6/12,42.23,57.77,-15.55,-0.45,1,for Deb Fischer
51308,36461,1488,2012,2012_Sen-G_NE,NE,Sen-G,Sen-G,Wiese Research Associates,382,Live Phone,,10/24/12,650,Bob Kerrey,2122,DEM,46,Deb Fischer,2120,REP,49,,-3,11/6/12,42.23,57.77,-15.55,12.55,1,for Omaha World-Herald
30314,36344,1489,2012,2012_Sen-G_NV,NV,Sen-G,Sen-G,Marist College,183,Live Phone,,10/24/12,1042,Shelley Berkley,2145,DEM,45,Dean Heller,2146,REP,48,,-3,11/6/12,44.71,45.87,-1.16,-1.84,1,for NBC News
63676,117295,1489,2012,2012_Sen-G_NV,NV,Sen-G,Sen-G,TCJ Research,327,IVR,,10/24/12,1000,Shelley Berkley,2145,DEM,45.3,Dean Heller,2146,REP,50.8,,-5.5,11/6/12,44.71,45.87,-1.16,-4.34,1,
30357,36575,1490,2012,2012_Sen-G_NJ,NJ,Sen-G,Sen-G,Global Strategy Group/National Research (Philadelphia Inquirer),119,Live Phone,,10/24/12,601,Robert Menendez,2131,DEM,50,Joe Kyrillos,2132,REP,32,,18,11/6/12,58.87,39.37,19.49,-1.49,1,
30355,36395,1491,2012,2012_Sen-G_NM,NM,Sen-G,Sen-G,Public Policy Polling,263,IVR,,10/24/12,727,Martin Heinrich,2137,DEM,52,Heather A. Wilson,2138,REP,44,,8,11/6/12,51.01,45.28,5.73,2.27,1,for Environmental Defense
30386,36531,1491,2012,2012_Sen-G_NM,NM,Sen-G,Sen-G,Research & Polling Inc.,280,Live Phone,,10/24/12,650,Martin Heinrich,2137,DEM,50,Heather A. Wilson,2138,REP,42,3,8,11/6/12,51.01,45.28,5.73,2.27,1,for Albuquerque Journal
30372,36419,1492,2012,2012_Sen-G_NY,NY,Sen-G,Sen-G,SurveyUSA,325,IVR/Online,,10/24/12,554,Kirsten E. Gillibrand,2153,DEM,64,Wendy E. Long,2154,REP,22,,42,11/6/12,72.2,26.36,45.84,-3.84,1,
30356,36397,1495,2012,2012_Sen-G_PA,PA,Sen-G,Sen-G,Global Strategy Group/National Research (Philadelphia Inquirer),119,Live Phone,,10/24/12,600,Robert P. Casey Jr.,2173,DEM,49,Tom Smith,2174,REP,42,,7,11/6/12,53.69,44.59,9.1,-2.1,1,
30294,36366,1495,2012,2012_Sen-G_PA,PA,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,IVR,,10/24/12,500,Robert P. Casey Jr.,2173,DEM,46,Tom Smith,2174,REP,45,,1,11/6/12,53.69,44.59,9.1,-8.1,1,
63690,117303,1495,2012,2012_Sen-G_PA,PA,Sen-G,Sen-G,TCJ Research,327,IVR,,10/24/12,1000,Robert P. Casey Jr.,2173,DEM,46.6,Tom Smith,2174,REP,48,,-1.4,11/6/12,53.69,44.59,9.1,-10.5,0,
30374,36443,1501,2012,2012_Sen-G_VA,VA,Sen-G,Sen-G,ABC News/The Washington Post,3,Live Phone,,10/24/12,1228,Tim Kaine,2228,DEM,51,George F. Allen,2229,REP,44,,7,11/6/12,52.87,46.96,5.91,1.09,1,
30291,36363,1501,2012,2012_Sen-G_VA,VA,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,IVR,,10/24/12,750,Tim Kaine,2228,DEM,49,George F. Allen,2229,REP,48,,1,11/6/12,52.87,46.96,5.91,-4.91,1,
63711,117304,1501,2012,2012_Sen-G_VA,VA,Sen-G,Sen-G,TCJ Research,327,IVR,,10/24/12,1000,Tim Kaine,2228,DEM,47.2,George F. Allen,2229,REP,48.5,,-1.3,11/6/12,52.87,46.96,5.91,-7.21,0,
52280,82498,5055,2012,2012_House-G_IA-1,IA-1,House-G,House-G,Victory Enterprises,525,IVR,,10/24/12,390,Bruce L. Braley,6854,DEM,45,Benjamin M. Lange,6859,REP,47,,-2,11/6/12,56.91,41.57,15.34,-17.34,0,
52281,82499,5068,2012,2012_House-G_KY-6,KY-6,House-G,House-G,Clout Research/Wenzel Strategies,55,IVR,,10/24/12,776,Albert Ben Chandler,7876,DEM,41,Andy Barr,7870,REP,45,6,-4,11/6/12,46.68,50.57,-3.89,-0.11,1,
51308,81498,5130,2012,2012_House-G_NE-1,NE-1,House-G,House-G,Wiese Research Associates,382,Live Phone,,10/24/12,200,Korey L. Reiman,7635,DEM,24,Jeff Fortenberry,7628,REP,65,,-41,11/6/12,31.71,68.29,-36.58,-4.42,1,for Omaha World-Herald; among registered voters
51308,81516,5131,2012,2012_House-G_NE-2,NE-2,House-G,House-G,Wiese Research Associates,382,Live Phone,,10/24/12,352,John W. Ewing,7627,DEM,43,Lee Terry,7638,REP,47,,-4,11/6/12,49.2,50.8,-1.59,-2.41,1,for Omaha World-Herald
51308,81153,5132,2012,2012_House-G_NE-3,NE-3,House-G,House-G,Wiese Research Associates,382,Live Phone,,10/24/12,200,Roger Mark Sullivan,7637,DEM,24,Adrian Smith,7636,REP,64,,-40,11/6/12,25.83,74.17,-48.34,8.34,1,for Omaha World-Herald; among registered voters
30386,81223,5151,2012,2012_House-G_NM-1,NM-1,House-G,House-G,Research & Polling Inc.,280,Live Phone,,10/24/12,401,Michelle Lujan Grisham,7794,DEM,51,Janice E. Arnold-Jones,7785,REP,36,,15,11/6/12,59.06,40.77,18.29,-3.29,1,for Albuquerque Journal
30386,81221,5152,2012,2012_House-G_NM-2,NM-2,House-G,House-G,Research & Polling Inc.,280,Live Phone,,10/24/12,113,Evelyn Madrid Erhard,7789,DEM,38,Stevan Pearce,7798,REP,56,,-18,11/6/12,40.87,59.06,-18.19,0.19,1,for Albuquerque Journal
30386,81222,5153,2012,2012_House-G_NM-3,NM-3,House-G,House-G,Research & Polling Inc.,280,Live Phone,,10/24/12,148,Ben Ray Luján,7793,DEM,53,Jefferson L. Byrd,7786,REP,35,,18,11/6/12,63.12,36.88,26.25,-8.25,1,for Albuquerque Journal
52386,82717,5187,2012,2012_House-G_NC-7,NC-7,House-G,House-G,Clout Research/Wenzel Strategies,55,IVR,,10/24/12,600,Mike McIntyre,6994,DEM,39,David Rouzer,7013,REP,45,,-6,11/6/12,50.1,49.9,0.19,-6.19,0,
52378,82705,5232,2012,2012_House-G_PA-12,PA-12,House-G,House-G,Clout Research/Wenzel Strategies,55,IVR,R,10/24/12,600,Mark S. Critz,7087,DEM,39,Keith J. Rothfus,7122,REP,44,,-5,11/6/12,48.26,51.74,-3.47,-1.53,1,for unspecified Republican sponsor; sample size unavailable; estimated at 600 as a default
30407,36478,8270,2012,2012_House-G_US,US,House-G,House-G,Georgetown University (Battleground),114,Live Phone,,10/24/12,1000,Generic Candidate,4295,DEM,45,Generic Candidate,4293,REP,46,,-1,11/6/12,48.44,47.43,1.01,-2.01,0,for George Washington University | Politico
30434,36523,8270,2012,2012_House-G_US,US,House-G,House-G,NPR,222,Live Phone,,10/24/12,1000,Generic Candidate,4295,DEM,43,Generic Candidate,4293,REP,43,,0,11/6/12,48.44,47.43,1.01,-1.01,0.5,for NPR
30388,36463,8708,2012,2012_Pres-G_N2,N2,Pres-G,Pres-G,Wiese Research Associates,382,Live Phone,,10/24/12,325,Barack Obama,16,DEM,45,Mitt Romney,9,REP,50,,-5,11/6/12,45.7,52.85,-7.16,2.16,1,
30422,36504,37,2012,2012_Pres-G_US,US,Pres-G,Pres-G,Gallup,112,Live Phone,,10/25/12,2700,Barack Obama,16,DEM,46,Mitt Romney,9,REP,51,,-5,11/6/12,51.02,47.18,3.85,-8.85,0,
30310,36339,37,2012,2012_Pres-G_US,US,Pres-G,Pres-G,Google Surveys,122,Online,,10/25/12,1712,Barack Obama,16,DEM,47.3,Mitt Romney,9,REP,43.6,,3.7,11/6/12,51.02,47.18,3.85,-0.15,1,
30392,36458,37,2012,2012_Pres-G_US,US,Pres-G,Pres-G,IBD/TIPP,144,Live Phone,,10/25/12,942,Barack Obama,16,DEM,45.4,Mitt Romney,9,REP,44.1,,1.3,11/6/12,51.02,47.18,3.85,-2.55,1,
30479,36637,657,2012,2012_Pres-G_CA,CA,Pres-G,Pres-G,MFour Mobile Research,177,Online,,10/25/12,2115,Barack Obama,16,DEM,55.95,Mitt Romney,9,REP,33,,22.950001,11/6/12,60.24,37.12,23.12,-0.17,1,average of multiple versions or turnout models listed in poll
30327,36481,662,2012,2012_Pres-G_FL,FL,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,IVR,,10/25/12,750,Barack Obama,16,DEM,48,Mitt Romney,9,REP,50,,-2,11/6/12,50.01,49.13,0.88,-2.88,0,
30614,37213,668,2012,2012_Pres-G_IN,IN,Pres-G,Pres-G,McLaughlin & Associates,203,Live Phone,R,10/25/12,600,Barack Obama,16,DEM,41,Mitt Romney,9,REP,55,,-14,11/6/12,43.93,54.13,-10.2,-3.8,1,for Richard Mourdock
30328,36626,672,2012,2012_Pres-G_MA,MA,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,IVR,,10/25/12,500,Barack Obama,16,DEM,59,Mitt Romney,9,REP,40,,19,11/6/12,60.65,37.51,23.14,-4.14,1,
30362,36405,680,2012,2012_Pres-G_NC,NC,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,IVR,,10/25/12,500,Barack Obama,16,DEM,46,Mitt Romney,9,REP,52,,-6,11/6/12,48.35,50.39,-2.04,-3.96,1,
30348,36387,683,2012,2012_Pres-G_NH,NH,Pres-G,Pres-G,Grove Insight,129,Live Phone,D,10/25/12,500,Barack Obama,16,DEM,47,Mitt Romney,9,REP,44,,3,11/6/12,51.98,46.4,5.58,-2.58,1,for unspecified Democratic sponsor
30458,36560,690,2012,2012_Pres-G_OR,OR,Pres-G,Pres-G,Hoffman Research Group,141,Live Phone,,10/25/12,615,Barack Obama,16,DEM,47,Mitt Romney,9,REP,42,,5,11/6/12,54.24,42.15,12.09,-7.09,1,
30481,36599,698,2012,2012_Pres-G_VA,VA,Pres-G,Pres-G,Roanoke College,292,Live Phone,,10/25/12,638,Barack Obama,16,DEM,44,Mitt Romney,9,REP,49,,-5,11/6/12,51.16,47.28,3.87,-8.87,0,
30562,36731,700,2012,2012_Pres-G_WA,WA,Pres-G,Pres-G,University of Washington,364,Live Phone,,10/25/12,632,Barack Obama,16,DEM,57.1,Mitt Romney,9,REP,36.4,,20.700001,11/6/12,56.16,41.29,14.87,5.83,1,for KCTS9
30350,36389,701,2012,2012_Pres-G_WI,WI,Pres-G,Pres-G,Grove Insight,129,Live Phone,D,10/25/12,500,Barack Obama,16,DEM,48,Mitt Romney,9,REP,43,,5,11/6/12,52.78,45.94,6.84,-1.84,1,for unspecified Democratic sponsor
30326,36440,701,2012,2012_Pres-G_WI,WI,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,IVR,,10/25/12,500,Barack Obama,16,DEM,49,Mitt Romney,9,REP,49,,0,11/6/12,52.78,45.94,6.84,-6.84,0.5,
30831,87068,1260,2012,2012_Gov-G_IN,IN,Gov-G,Gov-G,Clarity Campaign Labs,52,IVR/Live Phone,D,10/25/12,825,John R. Gregg,12548,DEM,44,Mike Pence,12549,REP,47,,-3,11/6/12,46.56,49.49,-2.93,-0.07,1,for John R. Gregg
30363,92100,1261,2012,2012_Gov-G_MO,MO,Gov-G,Gov-G,Kiley & Company,162,Live Phone,D,10/25/12,601,Jay Nixon,12545,DEM,55,David Spence,12550,REP,33,,22,11/6/12,54.77,42.53,12.24,9.76,1,for Claire McCaskill
30362,86947,1263,2012,2012_Gov-G_NC,NC,Gov-G,Gov-G,Rasmussen Reports/Pulse Opinion Research,277,IVR,,10/25/12,500,Walter H. Dalton,12553,DEM,35,Pat McCrory,12542,REP,54,,-19,11/6/12,43.23,54.62,-11.39,-7.61,1,
30562,86956,1267,2012,2012_Gov-G_WA,WA,Gov-G,Gov-G,University of Washington,364,Live Phone,,10/25/12,632,Jay Robert Inslee,12546,DEM,48.7,Rob McKenna,12547,REP,45.6,,3.0999999,11/6/12,51.54,48.46,3.08,0.02,1,for KCTS9
30479,36638,1474,2012,2012_Sen-G_CA,CA,Sen-G,Sen-G,MFour Mobile Research,177,Online,,10/25/12,2115,Dianne Feinstein,1989,DEM,51.3,Elizabeth Emken,1990,REP,31.7,,19.6,11/6/12,62.52,37.48,25.05,-5.45,1,
30327,36482,1477,2012,2012_Sen-G_FL,FL,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,IVR,,10/25/12,750,Bill Nelson,2012,DEM,49,Connie Mack,2013,REP,46,,3,11/6/12,55.23,42.23,13.01,-10.01,1,
30832,37216,1479,2012,2012_Sen-G_IN,IN,Sen-G,Sen-G,ALG Research,14,Live Phone,D,10/25/12,446,Joe Donnelly,2034,DEM,47,Richard Mourdock,2035,REP,40,,7,11/6/12,50.04,44.28,5.76,1.24,1,for unspecified Democratic sponsor
30831,37215,1479,2012,2012_Sen-G_IN,IN,Sen-G,Sen-G,Clarity Campaign Labs,52,IVR/Live Phone,D,10/25/12,825,Joe Donnelly,2034,DEM,49,Richard Mourdock,2035,REP,42,,7,11/6/12,50.04,44.28,5.76,1.24,1,for John R. Gregg
30614,37214,1479,2012,2012_Sen-G_IN,IN,Sen-G,Sen-G,McLaughlin & Associates,203,Live Phone,R,10/25/12,600,Joe Donnelly,2034,DEM,44,Richard Mourdock,2035,REP,44,6,0,11/6/12,50.04,44.28,5.76,-5.76,0.5,for Richard Mourdock
